zip_code,borough,date,rent_price,neighborhood
11218,Kings County,2022-12-31,2522.271131653747,Borough Park
11218,Kings County,2023-01-31,2510.722373589026,Borough Park
11218,Kings County,2023-02-28,2492.737055926054,Borough Park
11218,Kings County,2023-03-31,2510.8034805789725,Borough Park
11218,Kings County,2023-04-30,2513.8860645898635,Borough Park
11218,Kings County,2023-05-31,2590.8121535820846,Borough Park
11218,Kings County,2023-06-30,2641.237688390795,Borough Park
11218,Kings County,2023-07-31,2680.5079164707345,Borough Park
11218,Kings County,2023-08-31,2692.058495273723,Borough Park
11218,Kings County,2023-09-30,2700.946625163009,Borough Park
11218,Kings County,2023-10-31,2713.36874257729,Borough Park
11218,Kings County,2023-11-30,2679.9987527249573,Borough Park
11218,Kings County,2023-12-31,2712.111884609043,Borough Park
11218,Kings County,2024-01-31,2705.4306951222834,Borough Park
11218,Kings County,2024-02-29,2755.4876865659194,Borough Park
11218,Kings County,2024-03-31,2678.966169924616,Borough Park
11218,Kings County,2024-04-30,2704.158339103376,Borough Park
11218,Kings County,2024-05-31,2721.177554378132,Borough Park
11218,Kings County,2024-06-30,2802.799100558232,Borough Park
11218,Kings County,2024-07-31,2813.59624993839,Borough Park
11218,Kings County,2024-08-31,2790.4617974617977,Borough Park
11212,Kings County,2015-01-31,NA,Central Brooklyn
11212,Kings County,2015-02-28,NA,Central Brooklyn
11212,Kings County,2015-03-31,NA,Central Brooklyn
11212,Kings County,2015-04-30,NA,Central Brooklyn
11212,Kings County,2015-05-31,NA,Central Brooklyn
11212,Kings County,2015-06-30,NA,Central Brooklyn
11212,Kings County,2015-07-31,NA,Central Brooklyn
11212,Kings County,2015-08-31,NA,Central Brooklyn
11212,Kings County,2015-09-30,NA,Central Brooklyn
11212,Kings County,2015-10-31,NA,Central Brooklyn
11212,Kings County,2015-11-30,NA,Central Brooklyn
11212,Kings County,2015-12-31,NA,Central Brooklyn
11212,Kings County,2016-01-31,NA,Central Brooklyn
11212,Kings County,2016-02-29,NA,Central Brooklyn
11212,Kings County,2016-03-31,NA,Central Brooklyn
11212,Kings County,2016-04-30,NA,Central Brooklyn
11212,Kings County,2016-05-31,NA,Central Brooklyn
11212,Kings County,2016-06-30,NA,Central Brooklyn
11212,Kings County,2016-07-31,NA,Central Brooklyn
11212,Kings County,2016-08-31,NA,Central Brooklyn
11212,Kings County,2016-09-30,NA,Central Brooklyn
11212,Kings County,2016-10-31,NA,Central Brooklyn
11212,Kings County,2016-11-30,NA,Central Brooklyn
11212,Kings County,2016-12-31,NA,Central Brooklyn
11212,Kings County,2017-01-31,NA,Central Brooklyn
11212,Kings County,2017-02-28,NA,Central Brooklyn
11212,Kings County,2017-03-31,NA,Central Brooklyn
11212,Kings County,2017-04-30,NA,Central Brooklyn
11212,Kings County,2017-05-31,NA,Central Brooklyn
11212,Kings County,2017-06-30,NA,Central Brooklyn
11212,Kings County,2017-07-31,NA,Central Brooklyn
11212,Kings County,2017-08-31,NA,Central Brooklyn
11212,Kings County,2017-09-30,NA,Central Brooklyn
11212,Kings County,2017-10-31,NA,Central Brooklyn
11212,Kings County,2017-11-30,NA,Central Brooklyn
11212,Kings County,2017-12-31,NA,Central Brooklyn
11212,Kings County,2018-01-31,NA,Central Brooklyn
11212,Kings County,2018-02-28,NA,Central Brooklyn
11212,Kings County,2018-03-31,NA,Central Brooklyn
11212,Kings County,2018-04-30,NA,Central Brooklyn
11212,Kings County,2018-05-31,NA,Central Brooklyn
11212,Kings County,2018-06-30,NA,Central Brooklyn
11212,Kings County,2018-07-31,NA,Central Brooklyn
11212,Kings County,2018-08-31,NA,Central Brooklyn
11212,Kings County,2018-09-30,NA,Central Brooklyn
11212,Kings County,2018-10-31,NA,Central Brooklyn
11212,Kings County,2018-11-30,NA,Central Brooklyn
11212,Kings County,2018-12-31,NA,Central Brooklyn
11212,Kings County,2019-01-31,NA,Central Brooklyn
11212,Kings County,2019-02-28,NA,Central Brooklyn
11212,Kings County,2019-03-31,NA,Central Brooklyn
11212,Kings County,2019-04-30,NA,Central Brooklyn
11212,Kings County,2019-05-31,NA,Central Brooklyn
11212,Kings County,2019-06-30,NA,Central Brooklyn
11212,Kings County,2019-07-31,NA,Central Brooklyn
11212,Kings County,2019-08-31,NA,Central Brooklyn
11212,Kings County,2019-09-30,NA,Central Brooklyn
11212,Kings County,2019-10-31,NA,Central Brooklyn
11212,Kings County,2019-11-30,NA,Central Brooklyn
11212,Kings County,2019-12-31,NA,Central Brooklyn
11212,Kings County,2020-01-31,NA,Central Brooklyn
11212,Kings County,2020-02-29,NA,Central Brooklyn
11212,Kings County,2020-03-31,NA,Central Brooklyn
11212,Kings County,2020-04-30,NA,Central Brooklyn
11212,Kings County,2020-05-31,NA,Central Brooklyn
11212,Kings County,2020-06-30,NA,Central Brooklyn
11212,Kings County,2020-07-31,NA,Central Brooklyn
11212,Kings County,2020-08-31,NA,Central Brooklyn
11212,Kings County,2020-09-30,NA,Central Brooklyn
11212,Kings County,2020-10-31,NA,Central Brooklyn
11212,Kings County,2020-11-30,NA,Central Brooklyn
11212,Kings County,2020-12-31,NA,Central Brooklyn
11212,Kings County,2021-01-31,NA,Central Brooklyn
11212,Kings County,2021-02-28,NA,Central Brooklyn
11212,Kings County,2021-03-31,NA,Central Brooklyn
11212,Kings County,2021-04-30,NA,Central Brooklyn
11212,Kings County,2021-05-31,NA,Central Brooklyn
11212,Kings County,2021-06-30,NA,Central Brooklyn
11212,Kings County,2021-07-31,NA,Central Brooklyn
11212,Kings County,2021-08-31,NA,Central Brooklyn
11212,Kings County,2021-09-30,NA,Central Brooklyn
11212,Kings County,2021-10-31,NA,Central Brooklyn
11212,Kings County,2021-11-30,NA,Central Brooklyn
11212,Kings County,2021-12-31,NA,Central Brooklyn
11212,Kings County,2022-01-31,NA,Central Brooklyn
11212,Kings County,2022-02-28,NA,Central Brooklyn
11212,Kings County,2022-03-31,2124.3266539901847,Central Brooklyn
11212,Kings County,2022-04-30,2179.0862131453823,Central Brooklyn
11212,Kings County,2022-05-31,2153.721319691524,Central Brooklyn
11212,Kings County,2022-06-30,2170.8106957261007,Central Brooklyn
11212,Kings County,2022-07-31,2163.782289360681,Central Brooklyn
11212,Kings County,2022-08-31,2207.653784440414,Central Brooklyn
11212,Kings County,2022-09-30,2237.7605360556595,Central Brooklyn
11212,Kings County,2022-10-31,2236.1588602762045,Central Brooklyn
11212,Kings County,2022-11-30,2205.9172013053512,Central Brooklyn
11212,Kings County,2022-12-31,2211.224632575731,Central Brooklyn
11212,Kings County,2023-01-31,2315.287462233464,Central Brooklyn
11212,Kings County,2023-02-28,2377.008656797802,Central Brooklyn
11212,Kings County,2023-03-31,2438.59534017123,Central Brooklyn
11212,Kings County,2023-04-30,2326.5191231724248,Central Brooklyn
11212,Kings County,2023-05-31,2359.070258089468,Central Brooklyn
11212,Kings County,2023-06-30,2324.4838632313385,Central Brooklyn
11212,Kings County,2023-07-31,2414.347480077064,Central Brooklyn
11212,Kings County,2023-08-31,2359.467986179082,Central Brooklyn
11212,Kings County,2023-09-30,2414.005017339712,Central Brooklyn
11212,Kings County,2023-10-31,2466.897622448629,Central Brooklyn
11212,Kings County,2023-11-30,2518.364247665639,Central Brooklyn
11212,Kings County,2023-12-31,2471.672841330388,Central Brooklyn
11212,Kings County,2024-01-31,2503.9527888278008,Central Brooklyn
11212,Kings County,2024-02-29,2517.7659768413446,Central Brooklyn
11212,Kings County,2024-03-31,2572.3512120513687,Central Brooklyn
11212,Kings County,2024-04-30,2463.0366834894585,Central Brooklyn
11212,Kings County,2024-05-31,2544.2186803392365,Central Brooklyn
11212,Kings County,2024-06-30,2699.955960844024,Central Brooklyn
11212,Kings County,2024-07-31,2766.5579630191423,Central Brooklyn
11212,Kings County,2024-08-31,2715.777777777778,Central Brooklyn
10462,Bronx County,2015-01-31,NA,Southeast Bronx
10462,Bronx County,2015-02-28,NA,Southeast Bronx
10462,Bronx County,2015-03-31,NA,Southeast Bronx
10462,Bronx County,2015-04-30,NA,Southeast Bronx
10462,Bronx County,2015-05-31,NA,Southeast Bronx
10462,Bronx County,2015-06-30,NA,Southeast Bronx
10462,Bronx County,2015-07-31,NA,Southeast Bronx
10462,Bronx County,2015-08-31,NA,Southeast Bronx
10462,Bronx County,2015-09-30,NA,Southeast Bronx
10462,Bronx County,2015-10-31,NA,Southeast Bronx
10462,Bronx County,2015-11-30,NA,Southeast Bronx
10462,Bronx County,2015-12-31,NA,Southeast Bronx
10462,Bronx County,2016-01-31,NA,Southeast Bronx
10462,Bronx County,2016-02-29,NA,Southeast Bronx
10462,Bronx County,2016-03-31,NA,Southeast Bronx
10462,Bronx County,2016-04-30,NA,Southeast Bronx
10462,Bronx County,2016-05-31,NA,Southeast Bronx
10462,Bronx County,2016-06-30,NA,Southeast Bronx
10462,Bronx County,2016-07-31,NA,Southeast Bronx
10462,Bronx County,2016-08-31,NA,Southeast Bronx
10462,Bronx County,2016-09-30,NA,Southeast Bronx
10462,Bronx County,2016-10-31,NA,Southeast Bronx
10462,Bronx County,2016-11-30,NA,Southeast Bronx
10462,Bronx County,2016-12-31,NA,Southeast Bronx
10462,Bronx County,2017-01-31,1389.156181402641,Southeast Bronx
10462,Bronx County,2017-02-28,1389.4792359665464,Southeast Bronx
10462,Bronx County,2017-03-31,1412.3734139237426,Southeast Bronx
10462,Bronx County,2017-04-30,1435.5831501594294,Southeast Bronx
10462,Bronx County,2017-05-31,1465.4432942071678,Southeast Bronx
10462,Bronx County,2017-06-30,1467.3153141459532,Southeast Bronx
10462,Bronx County,2017-07-31,1454.1807235344,Southeast Bronx
10462,Bronx County,2017-08-31,1426.6758375725126,Southeast Bronx
10462,Bronx County,2017-09-30,1419.4756633777274,Southeast Bronx
10462,Bronx County,2017-10-31,1472.4642906847891,Southeast Bronx
10462,Bronx County,2017-11-30,1461.321092081534,Southeast Bronx
10462,Bronx County,2017-12-31,NA,Southeast Bronx
10462,Bronx County,2018-01-31,1466.062747172591,Southeast Bronx
10462,Bronx County,2018-02-28,1534.77185739519,Southeast Bronx
10462,Bronx County,2018-03-31,1549.6982475916395,Southeast Bronx
10462,Bronx County,2018-04-30,1531.552503114713,Southeast Bronx
10462,Bronx County,2018-05-31,1539.484966428188,Southeast Bronx
10462,Bronx County,2018-06-30,1604.0474250032526,Southeast Bronx
10462,Bronx County,2018-07-31,1595.2015344305148,Southeast Bronx
10462,Bronx County,2018-08-31,1578.0652001780709,Southeast Bronx
10462,Bronx County,2018-09-30,1531.9183168111947,Southeast Bronx
10462,Bronx County,2018-10-31,1537.5446439353898,Southeast Bronx
10462,Bronx County,2018-11-30,1535.1663655054265,Southeast Bronx
10462,Bronx County,2018-12-31,1562.101143362608,Southeast Bronx
10462,Bronx County,2019-01-31,1567.0910160765868,Southeast Bronx
10462,Bronx County,2019-02-28,1588.138649274372,Southeast Bronx
10462,Bronx County,2019-03-31,1594.1483840932524,Southeast Bronx
10462,Bronx County,2019-04-30,NA,Southeast Bronx
10462,Bronx County,2019-05-31,1636.461851015125,Southeast Bronx
10462,Bronx County,2019-06-30,1640.4833924241186,Southeast Bronx
10462,Bronx County,2019-07-31,1619.689445575228,Southeast Bronx
10462,Bronx County,2019-08-31,1598.7115150314344,Southeast Bronx
10462,Bronx County,2019-09-30,1608.1231446236768,Southeast Bronx
10462,Bronx County,2019-10-31,1618.9953248879924,Southeast Bronx
10462,Bronx County,2019-11-30,1643.7981600112475,Southeast Bronx
10462,Bronx County,2019-12-31,1652.9064402152806,Southeast Bronx
10462,Bronx County,2020-01-31,1681.7655522472105,Southeast Bronx
10462,Bronx County,2020-02-29,1657.532224696936,Southeast Bronx
10462,Bronx County,2020-03-31,1652.8291408776722,Southeast Bronx
10462,Bronx County,2020-04-30,1682.004685689051,Southeast Bronx
10462,Bronx County,2020-05-31,1672.133683468667,Southeast Bronx
10462,Bronx County,2020-06-30,1663.8183376711131,Southeast Bronx
10462,Bronx County,2020-07-31,1638.971329345991,Southeast Bronx
10462,Bronx County,2020-08-31,1654.4951011811272,Southeast Bronx
10462,Bronx County,2020-09-30,1676.6310598112273,Southeast Bronx
10462,Bronx County,2020-10-31,1676.9557777149143,Southeast Bronx
10462,Bronx County,2020-11-30,1689.550712087601,Southeast Bronx
10462,Bronx County,2020-12-31,1689.6599968126266,Southeast Bronx
10462,Bronx County,2021-01-31,1706.8942623042767,Southeast Bronx
10462,Bronx County,2021-02-28,1719.4469852001637,Southeast Bronx
10462,Bronx County,2021-03-31,1720.930217943459,Southeast Bronx
10462,Bronx County,2021-04-30,1708.313912607173,Southeast Bronx
10462,Bronx County,2021-05-31,1719.0820042657074,Southeast Bronx
10462,Bronx County,2021-06-30,1749.4568894587455,Southeast Bronx
10462,Bronx County,2021-07-31,1743.7350350883603,Southeast Bronx
10462,Bronx County,2021-08-31,1688.3702898531576,Southeast Bronx
10462,Bronx County,2021-09-30,1668.3925384495928,Southeast Bronx
10462,Bronx County,2021-10-31,1749.654544410426,Southeast Bronx
10462,Bronx County,2021-11-30,1848.428805924107,Southeast Bronx
10462,Bronx County,2021-12-31,1877.4720655521096,Southeast Bronx
10462,Bronx County,2022-01-31,1810.8982529100176,Southeast Bronx
10462,Bronx County,2022-02-28,1776.0071211517647,Southeast Bronx
10462,Bronx County,2022-03-31,1816.6940898158416,Southeast Bronx
10462,Bronx County,2022-04-30,1886.984093367195,Southeast Bronx
10462,Bronx County,2022-05-31,1930.363849722072,Southeast Bronx
10462,Bronx County,2022-06-30,1895.5189280568045,Southeast Bronx
10462,Bronx County,2022-07-31,1900.6730921226424,Southeast Bronx
10462,Bronx County,2022-08-31,1929.876834673419,Southeast Bronx
10462,Bronx County,2022-09-30,1925.768574730208,Southeast Bronx
10462,Bronx County,2022-10-31,1922.431508117851,Southeast Bronx
10462,Bronx County,2022-11-30,1886.2659133520433,Southeast Bronx
10462,Bronx County,2022-12-31,1890.4848560066523,Southeast Bronx
10462,Bronx County,2023-01-31,1938.6805855490531,Southeast Bronx
10462,Bronx County,2023-02-28,2042.3274908428991,Southeast Bronx
10462,Bronx County,2023-03-31,2114.5717481579704,Southeast Bronx
10462,Bronx County,2023-04-30,2104.0500502632217,Southeast Bronx
10462,Bronx County,2023-05-31,2088.7617644475904,Southeast Bronx
10462,Bronx County,2023-06-30,2097.762913309292,Southeast Bronx
10462,Bronx County,2023-07-31,2080.6245414002483,Southeast Bronx
10462,Bronx County,2023-08-31,2102.049303426705,Southeast Bronx
10462,Bronx County,2023-09-30,2123.4753716133464,Southeast Bronx
10462,Bronx County,2023-10-31,2120.5240839344337,Southeast Bronx
10462,Bronx County,2023-11-30,2041.5995578743189,Southeast Bronx
10462,Bronx County,2023-12-31,2110.924706081666,Southeast Bronx
10462,Bronx County,2024-01-31,2173.1608527123935,Southeast Bronx
10462,Bronx County,2024-02-29,2302.5748128721484,Southeast Bronx
10462,Bronx County,2024-03-31,2250.19834701018,Southeast Bronx
10462,Bronx County,2024-04-30,2301.4601602371313,Southeast Bronx
10462,Bronx County,2024-05-31,2328.790767635042,Southeast Bronx
10462,Bronx County,2024-06-30,2474.379772363789,Southeast Bronx
10462,Bronx County,2024-07-31,2514.328533974464,Southeast Bronx
10462,Bronx County,2024-08-31,2491.936507936508,Southeast Bronx
10002,New York County,2015-01-31,3316.659137863972,Lower East Side
10002,New York County,2015-02-28,3296.5288895886797,Lower East Side
10002,New York County,2015-03-31,3271.3043005066625,Lower East Side
10002,New York County,2015-04-30,3315.1029124112247,Lower East Side
10002,New York County,2015-05-31,3351.004320717253,Lower East Side
10002,New York County,2015-06-30,3401.434769646931,Lower East Side
10002,New York County,2015-07-31,3414.5874877223796,Lower East Side
10002,New York County,2015-08-31,3429.324143326337,Lower East Side
10002,New York County,2015-09-30,3416.8422455155137,Lower East Side
10002,New York County,2015-10-31,3373.042219872583,Lower East Side
10002,New York County,2015-11-30,3355.5289399848,Lower East Side
10002,New York County,2015-12-31,3326.2758415233093,Lower East Side
10002,New York County,2016-01-31,3334.1991118164333,Lower East Side
10002,New York County,2016-02-29,3351.7781888783225,Lower East Side
10002,New York County,2016-03-31,3378.251247614705,Lower East Side
10002,New York County,2016-04-30,3388.9301302825556,Lower East Side
10002,New York County,2016-05-31,3392.7962570916775,Lower East Side
10002,New York County,2016-06-30,3431.6082160307164,Lower East Side
10002,New York County,2016-07-31,3468.8927891033672,Lower East Side
10002,New York County,2016-08-31,3484.3117070116746,Lower East Side
10002,New York County,2016-09-30,3472.095404262743,Lower East Side
10002,New York County,2016-10-31,3465.549987672717,Lower East Side
10002,New York County,2016-11-30,3407.1794785962834,Lower East Side
10002,New York County,2016-12-31,3385.906842611555,Lower East Side
10002,New York County,2017-01-31,3368.971274107968,Lower East Side
10002,New York County,2017-02-28,3428.9448424787583,Lower East Side
10002,New York County,2017-03-31,3458.176420290772,Lower East Side
10002,New York County,2017-04-30,3478.1905972717545,Lower East Side
10002,New York County,2017-05-31,3487.5692218777726,Lower East Side
10002,New York County,2017-06-30,3503.3320580363297,Lower East Side
10002,New York County,2017-07-31,3523.676831715983,Lower East Side
10002,New York County,2017-08-31,3511.721662455463,Lower East Side
10002,New York County,2017-09-30,3501.4391700561914,Lower East Side
10002,New York County,2017-10-31,3452.019408529676,Lower East Side
10002,New York County,2017-11-30,3426.790400758492,Lower East Side
10002,New York County,2017-12-31,3399.4526780456235,Lower East Side
